,location,recognizability,age,participant_id,drawing_category,distance,distance_euclidean,distance_Beijing,distance_euclidean_Beijing,distance_Kisumu,distance_euclidean_Kisumu,distance_USA,distance_euclidean_USA,distance_India,distance_euclidean_India
172,Beijing,0.40087890625,6,THU6M1,watch,0.08057,4.406,0.08056640625,4.40625,0.10791015625,5.140625,0.07470703125,4.2578125,0.09766,4.883
173,Beijing,0.046539306640625,5,THU5M3,car,0.0537,3.924,0.0537109375,3.923828125,0.05078125,3.818359375,0.07470703125,4.58203125,0.05078,3.812
174,Beijing,0.49658203125,4,THU4M10,watch,0.04053,3.258,0.04052734375,3.2578125,0.03466796875,3.01171875,0.0458984375,3.48828125,0.0415,3.322
175,Beijing,0.00313568115234375,4,THU4F09,airplane,0.0371,3.174,0.037109375,3.173828125,0.03076171875,2.919921875,0.0673828125,4.23046875,0.0625,4.08
176,Beijing,0.6845703125,4,THU5M4,hat,0.09033,4.867,0.09033203125,4.8671875,0.08203125,4.61328125,0.072265625,4.34375,0.104,5.277
177,Beijing,0.185546875,4,THU5F04,chair,0.04443,3.54,0.04443359375,3.5390625,0.0712890625,4.4453125,0.0634765625,4.22265625,0.06836,4.387
178,Beijing,0.08392333984375,6,THU6F19,airplane,0.0542,3.82,0.05419921875,3.8203125,0.087890625,4.78125,0.06982421875,4.25390625,0.0703,4.332
179,Beijing,0.83935546875,8,THU8F16,bird,0.0381,3.418,0.0380859375,3.41796875,0.07763671875,4.81640625,0.048828125,3.85546875,0.0537,4.086
180,Beijing,0.998046875,9,THU9M47,chair,0.03076,2.781,0.03076171875,2.78125,0.0361328125,3.0234375,0.041015625,3.232421875,0.0581,3.803
181,Beijing,0.07171630859375,8,THU8F16,car,0.09424,5.344,0.09423828125,5.34375,0.1474609375,6.58984375,0.10205078125,5.55859375,0.1138,5.836
182,Beijing,0.042205810546875,8,THU9F22,airplane,0.06396,4.29,0.06396484375,4.2890625,0.07568359375,4.6484375,0.0712890625,4.5078125,0.06934,4.438
183,Beijing,0.356689453125,7,THU7F15,bike,0.04248,3.43,0.04248046875,3.4296875,0.05419921875,3.865234375,0.0390625,3.263671875,0.05176,3.78
184,Beijing,0.53564453125,8,THU8M37,tree,0.0464,3.453,0.04638671875,3.453125,0.06591796875,4.1171875,0.05810546875,3.873046875,0.06152,4.023
185,Beijing,0.4833984375,7,THU7F31,watch,0.03125,2.934,0.03125,2.93359375,0.04345703125,3.4453125,0.03173828125,2.939453125,0.0376,3.197
186,Beijing,0.861328125,8,THU8F36,house,0.05225,3.684,0.05224609375,3.68359375,0.07177734375,4.3046875,0.060546875,3.9609375,0.0679,4.195
187,Beijing,0.9873046875,8,THU8M17,hat,0.04834,3.652,0.04833984375,3.65234375,0.046875,3.607421875,0.0859375,4.828125,0.06055,4.04
188,Beijing,0.97802734375,8,THU8F11,cup,0.0371,3.293,0.037109375,3.29296875,0.03759765625,3.3359375,0.072265625,4.53515625,0.02441,2.748
189,Beijing,0.990234375,7,THU7M18,rabbit,0.0337,3.08,0.03369140625,3.080078125,0.08349609375,4.8359375,0.05810546875,4.0390625,0.07715,4.652
190,Beijing,0.9873046875,6,THU6F21,rabbit,0.0454,3.432,0.04541015625,3.431640625,0.1396484375,5.91015625,0.08154296875,4.5546875,0.09717,5.023
191,Beijing,0.043914794921875,10,THU10F40,bike,0.04297,3.613,0.04296875,3.61328125,,,,,0.11475,5.75
192,Beijing,0.58056640625,4,THU4M5,chair,0.0293,2.85,0.029296875,2.849609375,0.0322265625,2.9765625,0.0322265625,3.025390625,0.0459,3.55
193,Beijing,0.0848388671875,5,THU5M01,cat,0.05957,4.004,0.0595703125,4.00390625,0.0908203125,4.93359375,0.0810546875,4.65234375,0.0962,5.1
194,Beijing,0.88525390625,8,THU8F14,cat,0.03174,2.996,0.03173828125,2.99609375,0.05517578125,3.91015625,0.0458984375,3.5625,0.0454,3.562
195,Beijing,0.990234375,6,THU6M30,rabbit,0.03467,3.047,0.03466796875,3.046875,0.12109375,5.60546875,0.05322265625,3.76953125,0.07324,4.42
196,Beijing,0.1243896484375,4,THU5F6,watch,0.04688,3.719,0.046875,3.71875,0.0810546875,4.84765625,0.080078125,4.81640625,0.0503,3.865
197,Beijing,0.8935546875,6,1THU6F30,watch,0.0874,4.63,0.08740234375,4.62890625,0.09716796875,4.91796875,0.111328125,5.25,0.09375,4.816
198,Beijing,0.140869140625,4,THU4M10,watch,0.0635,4.375,0.0634765625,4.375,0.0693359375,4.57421875,0.0732421875,4.671875,0.06396,4.375
199,Beijing,0.119873046875,4,THU4F8,cup,0.03613,3.146,0.0361328125,3.146484375,0.05322265625,3.8125,0.03955078125,3.28515625,0.04688,3.57
200,Beijing,0.82568359375,9,THU9M37,bike,0.04395,3.309,0.0439453125,3.30859375,0.080078125,4.46875,0.0693359375,4.1328125,0.084,4.574
201,Beijing,0.2335205078125,9,THU9M46,bird,0.05225,3.652,0.05224609375,3.65234375,0.06005859375,3.900390625,0.0693359375,4.18359375,0.0713,4.28
202,Beijing,0.9921875,8,THU8F13,house,0.02441,2.496,0.0244140625,2.49609375,0.0576171875,3.798828125,0.03173828125,2.849609375,0.0371,3.045
203,Beijing,0.120849609375,8,THU8M12,cup,0.02686,2.729,0.02685546875,2.728515625,0.04248046875,3.404296875,0.03271484375,2.970703125,0.04736,3.562
204,Beijing,0.2509765625,7,THU8F29,bird,0.0371,3.312,0.037109375,3.3125,0.05322265625,3.982421875,0.046875,3.73046875,0.05518,3.996
205,Beijing,0.0296783447265625,7,THU8F29,car,0.0669,4.117,0.06689453125,4.1171875,0.111328125,5.30078125,0.09033203125,4.76171875,0.0874,4.67
206,Beijing,0.9931640625,9,THU9M13,house,0.02637,2.75,0.0263671875,2.75,0.04833984375,3.650390625,0.02490234375,2.689453125,0.01807,2.342
207,Beijing,0.01279449462890625,4,THU4F8,bike,0.07764,4.445,0.07763671875,4.4453125,0.07666015625,4.3984375,0.09716796875,5.046875,0.0947,4.945
208,Beijing,0.294921875,7,THU6M4,watch,0.0742,4.48,0.07421875,4.48046875,0.0888671875,4.875,0.068359375,4.296875,0.0737,4.45
209,Beijing,0.9326171875,9,THU9M39,bike,0.02734,2.643,0.02734375,2.642578125,0.05712890625,3.775390625,0.0419921875,3.2265625,0.06396,4.008
210,Beijing,0.7744140625,7,THU7F31,cat,0.05273,4.01,0.052734375,4.01171875,0.076171875,4.7890625,0.0556640625,4.1484375,0.06055,4.3
211,Beijing,0.9873046875,9,THU9M47,bird,0.04248,3.416,0.04248046875,3.416015625,0.0810546875,4.7109375,0.04833984375,3.666015625,0.0459,3.584
212,Beijing,0.7724609375,4,THU4F8,car,0.02441,2.861,0.0244140625,2.861328125,0.03857421875,3.501953125,0.03564453125,3.35546875,0.03027,3.172
213,Beijing,0.2081298828125,4,THU5F04,bird,0.06104,3.959,0.06103515625,3.958984375,0.06689453125,4.13671875,0.06884765625,4.234375,0.07666,4.516
214,Beijing,0.892578125,7,THU7F15,rabbit,0.0791,4.574,0.0791015625,4.57421875,0.1103515625,5.375,0.08544921875,4.74609375,0.0928,4.95
215,Beijing,0.958984375,9,THU9F35,cat,0.0498,3.883,0.0498046875,3.8828125,0.09228515625,5.171875,0.07177734375,4.578125,0.0796,4.84
216,Beijing,0.99609375,9,THU9M12,rabbit,0.0376,3.201,0.03759765625,3.201171875,0.0859375,4.828125,0.06396484375,4.12109375,0.05762,3.95
217,Beijing,0.9912109375,8,THU8M17,rabbit,0.02344,2.58,0.0234375,2.580078125,0.08642578125,4.86328125,0.0341796875,3.109375,0.0713,4.434
218,Beijing,0.44140625,7,THU7F42,bike,0.04297,3.533,0.04296875,3.533203125,0.0595703125,4.07421875,0.05224609375,3.8046875,0.04297,3.545
219,Beijing,0.053466796875,5,THU5M9,bird,0.0581,4.11,0.05810546875,4.109375,0.0458984375,3.671875,0.06298828125,4.2734375,0.05762,4.08
220,Beijing,0.5712890625,7,THU7M18,hat,0.04297,3.336,0.04296875,3.3359375,0.0654296875,4.0859375,0.0673828125,4.16796875,0.0713,4.273
221,Beijing,0.09686279296875,9,THU9M22,airplane,0.05762,4.066,0.0576171875,4.06640625,0.05810546875,4.1484375,0.06396484375,4.2890625,0.05664,4.08
222,Beijing,0.35888671875,8,THU9M2,chair,0.0581,3.916,0.05810546875,3.916015625,0.04248046875,3.3828125,0.04150390625,3.330078125,0.05078,3.668
223,Beijing,0.09130859375,8,THU8F12,bike,0.03564,3.182,0.03564453125,3.181640625,0.0478515625,3.6875,0.04638671875,3.625,0.03857,3.312
224,Beijing,0.00547027587890625,4,THU4M10,house,0.06494,3.988,0.06494140625,3.98828125,0.06591796875,3.939453125,0.07275390625,4.21484375,0.0781,4.35
225,Beijing,0.521484375,6,THU6M30,hat,0.04346,3.436,0.04345703125,3.435546875,0.06005859375,4.02734375,0.0703125,4.375,0.0547,3.86
226,Beijing,0.08746337890625,8,THU9F38,bike,0.0327,3.033,0.03271484375,3.033203125,0.04052734375,3.396484375,0.05810546875,4.0,0.03662,3.205
227,Beijing,0.1385498046875,4,THU4M10,cat,0.04102,3.285,0.041015625,3.28515625,0.08154296875,4.59375,0.046875,3.521484375,0.0503,3.668
228,Beijing,0.055206298828125,9,THU9M11,tree,0.02002,2.498,0.02001953125,2.498046875,0.04931640625,3.818359375,0.0458984375,3.689453125,0.02881,2.97
229,Beijing,0.11749267578125,4,THU4F9,tree,0.0762,4.37,0.076171875,4.37109375,0.087890625,4.6953125,0.0732421875,4.37109375,0.083,4.62
230,Beijing,0.0806884765625,8,THU9M2,cup,0.05078,3.6,0.05078125,3.599609375,0.06884765625,4.2109375,0.04345703125,3.359375,0.083,4.61
231,Beijing,0.145751953125,7,THU8F29,cat,0.04736,3.672,0.04736328125,3.671875,0.0703125,4.42578125,0.0654296875,4.26171875,0.062,4.16
232,Beijing,0.26025390625,6,THU6F19,bird,0.04736,3.697,0.04736328125,3.697265625,0.0947265625,5.21484375,0.07177734375,4.5390625,0.0542,3.97
233,Beijing,0.1171875,6,THU6M30,cup,0.03564,3.117,0.03564453125,3.1171875,0.02783203125,2.78125,0.0341796875,3.060546875,0.03564,3.133
234,Beijing,0.98828125,9,THU9F35,car,0.02783,2.758,0.02783203125,2.7578125,0.0390625,3.306640625,0.03759765625,3.232421875,0.04688,3.598
235,Beijing,0.029998779296875,4,THU5F04,cat,0.07324,4.41,0.0732421875,4.41015625,0.119140625,5.5390625,0.08447265625,4.73046875,0.08594,4.805
236,Beijing,0.0838623046875,4,THU4F09,tree,0.0503,3.621,0.05029296875,3.62109375,0.052734375,3.69921875,0.04931640625,3.62890625,0.04736,3.537
237,Beijing,0.008331298828125,4,THU4M5,bike,0.04883,3.623,0.048828125,3.623046875,0.0673828125,4.22265625,0.04736328125,3.568359375,0.05908,3.967
238,Beijing,0.85498046875,9,THU9M47,cat,0.0547,4.152,0.0546875,4.15234375,0.09716796875,5.40625,0.0625,4.390625,0.0674,4.586
239,Beijing,0.19873046875,7,THU7M18,tree,0.04297,3.621,0.04296875,3.62109375,0.04052734375,3.564453125,0.0615234375,4.29296875,0.06934,4.516
240,Beijing,0.9921875,6,THU6F21,cup,0.05127,3.691,0.05126953125,3.69140625,0.06005859375,4.00390625,0.06640625,4.19921875,0.0581,3.914
241,Beijing,0.2296142578125,4,THU5M5,chair,0.0674,4.574,0.0673828125,4.57421875,0.09619140625,5.39453125,0.09521484375,5.375,0.0786,4.906
242,Beijing,0.58251953125,8,THU9F2,tree,0.0249,2.715,0.02490234375,2.71484375,0.04931640625,3.767578125,0.03271484375,3.099609375,0.03564,3.172
243,Beijing,0.91259765625,8,THU9F22,tree,0.04053,3.264,0.04052734375,3.263671875,0.0703125,4.296875,0.05029296875,3.619140625,0.04102,3.312
244,Beijing,0.986328125,8,THU8F34,rabbit,0.0293,2.895,0.029296875,2.89453125,0.06982421875,4.453125,0.0361328125,3.263671875,0.06494,4.312
245,Beijing,0.07421875,5,THU5M3,hat,0.0718,4.414,0.07177734375,4.4140625,0.0966796875,5.09765625,0.0927734375,5.0078125,0.0801,4.637
246,Beijing,0.07080078125,9,THU9M23,cup,0.02979,2.986,0.02978515625,2.986328125,0.06005859375,4.1875,0.03759765625,3.36328125,0.05127,3.88
247,Beijing,0.06982421875,4,THU5F6,cup,0.04834,3.7,0.04833984375,3.69921875,0.08447265625,4.8203125,0.0712890625,4.4453125,0.05566,3.959
248,Beijing,0.95947265625,9,THU9M5,rabbit,0.03076,2.852,0.03076171875,2.8515625,0.06591796875,4.16015625,0.0439453125,3.388671875,0.0498,3.6
249,Beijing,0.2010498046875,5,THU5M9,hat,0.04785,3.56,0.0478515625,3.560546875,0.0361328125,3.130859375,0.06396484375,4.14453125,0.05225,3.736
250,Beijing,0.09649658203125,6,THU6M2,house,0.05566,3.986,0.0556640625,3.986328125,0.05419921875,3.939453125,0.05615234375,3.966796875,0.06006,4.12
251,Beijing,0.003643035888671875,4,THU4M10,car,0.05322,3.84,0.05322265625,3.83984375,0.0791015625,4.64453125,0.06494140625,4.22265625,0.0674,4.312
252,Beijing,0.1373291015625,6,THU6M3,cat,0.02783,2.914,0.02783203125,2.9140625,0.09228515625,5.17578125,0.0615234375,4.296875,0.0498,3.865
253,Beijing,0.390625,5,THU5M1,watch,0.05176,3.953,0.0517578125,3.953125,0.06640625,4.4921875,0.08642578125,5.0546875,0.05762,4.156
254,Beijing,0.12359619140625,4,THU5M4,cup,0.03662,3.158,0.03662109375,3.158203125,0.041015625,3.294921875,0.03759765625,3.171875,0.04883,3.611
255,Beijing,0.033447265625,4,THU4M04,tree,0.06836,4.168,0.068359375,4.16796875,0.072265625,4.265625,0.0908203125,4.83984375,0.124,5.66
256,Beijing,0.3994140625,8,THU8M12,hat,0.04053,3.309,0.04052734375,3.30859375,0.04638671875,3.541015625,0.06884765625,4.3046875,0.03857,3.254
257,Beijing,0.64697265625,4,THU5F04,watch,0.0371,3.238,0.037109375,3.23828125,0.02978515625,3.0078125,0.0283203125,2.884765625,0.04053,3.38
258,Beijing,0.004802703857421875,7,THU8M16,car,0.03613,3.219,0.0361328125,3.21875,0.07763671875,4.609375,0.06689453125,4.28125,0.05273,3.818
259,Beijing,0.01242828369140625,4,THU5M5,rabbit,0.0381,3.363,0.0380859375,3.36328125,0.04833984375,3.830078125,0.056640625,4.08984375,0.0415,3.521
260,Beijing,0.002376556396484375,4,THU4M7,house,0.07324,4.332,0.0732421875,4.33203125,0.0712890625,4.23828125,0.0791015625,4.515625,0.0796,4.52
261,Beijing,0.470947265625,7,THU7F15,cup,0.01953,2.28,0.01953125,2.279296875,0.05126953125,3.67578125,0.0537109375,3.76171875,0.05762,3.922
262,Beijing,0.0523681640625,5,THU5M01,car,0.042,3.3,0.0419921875,3.30078125,0.07861328125,4.5078125,0.0673828125,4.16015625,0.0586,3.883
263,Beijing,0.92333984375,10,THU10M11,cat,0.0,0.0,0.0,0.0,,,,,0.1128,5.676
264,Beijing,0.11370849609375,5,THU5F2,house,0.03564,3.04,0.03564453125,3.0390625,0.03515625,3.04296875,0.04052734375,3.232421875,0.04395,3.385
265,Beijing,0.921875,6,1THU6F30,bike,0.1011,4.957,0.10107421875,4.95703125,0.11279296875,5.2265625,0.0888671875,4.6796875,0.083,4.484
266,Beijing,0.84765625,7,THU8F29,watch,0.042,3.3,0.0419921875,3.30078125,0.0595703125,3.880859375,0.052734375,3.6953125,0.0547,3.738
267,Beijing,0.26318359375,9,THU9M46,cat,0.06934,4.22,0.0693359375,4.21875,0.08837890625,4.76953125,0.07958984375,4.55859375,0.08984,4.83
268,Beijing,0.447509765625,5,THU6M4,cat,0.03027,2.98,0.0302734375,2.98046875,0.0439453125,3.51171875,0.0400390625,3.44140625,0.04883,3.71
269,Beijing,0.919921875,9,THU9M12,cup,0.04736,3.576,0.04736328125,3.576171875,0.03125,2.94140625,0.06396484375,4.16015625,0.0337,3.045
270,Beijing,0.254638671875,6,THU6M21,cat,0.02197,2.775,0.02197265625,2.775390625,0.048828125,4.04296875,0.03466796875,3.5546875,0.02686,3.086
271,Beijing,0.9970703125,9,THU9M5,chair,0.06104,3.943,0.06103515625,3.943359375,0.06640625,4.109375,0.076171875,4.4140625,0.0801,4.496
272,Beijing,0.0584716796875,8,THU9M2,car,0.06396,4.234,0.06396484375,4.234375,0.07275390625,4.48828125,0.06640625,4.328125,0.0581,4.09
273,Beijing,0.98828125,8,THU8M1,rabbit,0.0249,2.652,0.02490234375,2.65234375,0.05908203125,4.046875,0.0322265625,2.998046875,0.05713,3.982
274,Beijing,0.09173583984375,5,THU5M3,airplane,0.02441,2.664,0.0244140625,2.6640625,0.0283203125,2.873046875,0.03515625,3.181640625,0.03076,2.955
275,Beijing,0.2218017578125,4,THU4F8,rabbit,0.0454,3.541,0.04541015625,3.541015625,0.1044921875,5.32421875,0.04541015625,3.583984375,0.06885,4.367
276,Beijing,0.60107421875,4,THU5F04,tree,0.04053,3.312,0.04052734375,3.3125,0.05517578125,3.794921875,0.0546875,3.8203125,0.08203,4.652
277,Beijing,0.98193359375,8,THU8F12,house,0.02979,2.814,0.02978515625,2.814453125,0.06982421875,4.25,0.03271484375,2.982421875,0.04785,3.537
278,Beijing,0.052337646484375,4,THU4F9,cup,0.05176,3.736,0.0517578125,3.736328125,0.076171875,4.46484375,0.0546875,3.7890625,0.0659,4.184
279,Beijing,0.8359375,5,THU5F6,hat,0.05762,3.89,0.0576171875,3.890625,0.05712890625,3.89453125,0.064453125,4.13671875,0.0542,3.79
280,Beijing,0.96337890625,7,THU7F42,house,0.0786,4.38,0.07861328125,4.37890625,0.11767578125,5.36328125,0.10546875,5.08984375,0.0908,4.723
281,Beijing,0.955078125,7,THU8M16,rabbit,0.04688,3.674,0.046875,3.673828125,0.107421875,5.515625,0.076171875,4.67578125,0.08984,5.066
282,Beijing,0.921875,7,THU7M46,house,0.02197,2.494,0.02197265625,2.494140625,0.068359375,4.24609375,0.03955078125,3.279296875,0.0337,3.021
283,Beijing,0.7607421875,8,THU8F13,airplane,0.02686,2.781,0.02685546875,2.78125,0.03466796875,3.130859375,0.02783203125,2.78515625,0.0249,2.615
284,Beijing,0.7783203125,7,THU7F15,watch,0.02783,2.926,0.02783203125,2.92578125,0.02685546875,2.966796875,0.03173828125,3.0546875,0.02832,2.947
285,Beijing,0.20263671875,7,THU7M18,cat,0.04443,3.455,0.04443359375,3.455078125,0.0537109375,3.8046875,0.05419921875,3.841796875,0.06836,4.316
286,Beijing,0.32861328125,4,THU4F8,airplane,0.05957,4.004,0.0595703125,4.00390625,0.0634765625,4.13671875,0.068359375,4.3046875,0.0703,4.336
287,Beijing,0.261962890625,5,THU5F4,watch,0.0586,4.004,0.05859375,4.00390625,0.0556640625,3.921875,0.0625,4.125,0.06055,4.07
288,Beijing,0.030426025390625,4,THU4M5,car,0.0415,3.389,0.04150390625,3.388671875,0.0595703125,4.03125,0.05126953125,3.716796875,0.05518,3.865
289,Beijing,0.9482421875,8,THU8F14,rabbit,0.02832,2.846,0.0283203125,2.845703125,0.07958984375,4.71484375,0.03564453125,3.201171875,0.0659,4.305
290,Beijing,0.8828125,9,THU9M15,rabbit,0.05664,3.941,0.056640625,3.94140625,0.08740234375,4.88671875,0.0693359375,4.34765625,0.07666,4.57
291,Beijing,0.7841796875,9,THU9F18,hat,0.04443,3.496,0.04443359375,3.49609375,0.0556640625,3.876953125,0.048828125,3.650390625,0.05518,3.854
292,Beijing,0.998046875,9,THU9M39,house,0.04102,3.215,0.041015625,3.21484375,0.06298828125,3.953125,0.0478515625,3.44921875,0.0327,2.902
293,Beijing,0.61962890625,9,THU9F49,hat,0.0781,4.438,0.078125,4.4375,0.0869140625,4.6953125,0.099609375,5.03125,0.0952,4.96
294,Beijing,0.2235107421875,7,THU7M17,bike,0.06152,4.06,0.0615234375,4.05859375,0.08935546875,4.86328125,0.05126953125,3.7421875,0.0703,4.332
295,Beijing,0.9921875,7,THU7F39,house,0.03125,2.982,0.03125,2.982421875,0.068359375,4.2578125,0.0546875,3.830078125,0.03955,3.295
296,Beijing,0.78466796875,6,THU6F19,hat,0.04443,3.643,0.04443359375,3.642578125,0.07568359375,4.69140625,0.087890625,5.03515625,0.0742,4.668
297,Beijing,0.97314453125,9,THU9M11,car,0.03223,2.916,0.0322265625,2.916015625,0.06396484375,4.13671875,0.056640625,3.91015625,0.0537,3.791
298,Beijing,0.97705078125,8,THU8M14,car,0.03906,3.236,0.0390625,3.236328125,0.0556640625,3.859375,0.04638671875,3.525390625,0.05078,3.697
299,Beijing,0.994140625,9,THU9M11,bird,0.04297,3.27,0.04296875,3.26953125,0.09423828125,4.8046875,0.0654296875,4.02734375,0.0654,4.05
300,Beijing,0.97802734375,5,THU6F4,house,0.03174,2.873,0.03173828125,2.873046875,0.06005859375,3.919921875,0.044921875,3.3984375,0.03613,3.072
301,Beijing,0.5029296875,8,THU8F36,airplane,0.05273,3.742,0.052734375,3.7421875,0.0810546875,4.625,0.06494140625,4.1328125,0.05762,3.928
302,Beijing,0.043792724609375,4,THU4M7,airplane,0.0337,3.062,0.03369140625,3.0625,0.0419921875,3.421875,0.05078125,3.7578125,0.0464,3.568
303,Beijing,0.361328125,5,THU6M1,hat,0.0381,3.28,0.0380859375,3.279296875,0.0439453125,3.544921875,0.05224609375,3.833984375,0.0381,3.3
304,Beijing,0.0216522216796875,8,THU9M1,bike,0.05225,3.762,0.05224609375,3.76171875,0.0576171875,3.962890625,0.0751953125,4.515625,0.0454,3.531
305,Beijing,0.048095703125,4,THU4F6,chair,0.03467,3.182,0.03466796875,3.181640625,0.04345703125,3.564453125,0.04345703125,3.572265625,0.02881,2.96
306,Beijing,0.798828125,6,THU6F32,airplane,0.04248,3.29,0.04248046875,3.2890625,0.07666015625,4.38671875,0.052734375,3.6484375,0.0664,4.137
307,Beijing,0.9970703125,8,THU8F13,hat,0.0376,3.17,0.03759765625,3.169921875,0.04931640625,3.603515625,0.0771484375,4.51953125,0.05225,3.713
308,Beijing,0.038360595703125,9,THU9M37,house,0.05957,4.066,0.0595703125,4.06640625,0.07958984375,4.671875,0.0654296875,4.2421875,0.09033,4.984
309,Beijing,0.9921875,6,THU6F19,rabbit,0.0371,3.23,0.037109375,3.23046875,0.12744140625,5.890625,0.07421875,4.5390625,0.07666,4.625
310,Beijing,0.294921875,5,THU5F6,airplane,0.03613,3.13,0.0361328125,3.130859375,0.05322265625,3.736328125,0.0380859375,3.205078125,0.04834,3.598
311,Beijing,0.3681640625,4,THU4F09,watch,0.0337,3.05,0.03369140625,3.05078125,0.021484375,2.5234375,0.02685546875,2.69140625,0.03613,3.154
312,Beijing,0.0091400146484375,4,THU4M04,cat,0.0459,3.56,0.0458984375,3.560546875,0.05810546875,4.0390625,0.04296875,3.486328125,0.05127,3.793
313,Beijing,0.38037109375,8,THU8M37,bird,0.0547,3.92,0.0546875,3.919921875,0.087890625,4.9296875,0.0703125,4.43359375,0.0786,4.684
314,Beijing,0.474609375,4,THU4F8,chair,0.04492,3.38,0.044921875,3.380859375,0.04931640625,3.486328125,0.0498046875,3.521484375,0.06494,4.09
315,Beijing,1.0,6,THU6F19,watch,0.084,4.54,0.083984375,4.5390625,0.1064453125,5.1328125,0.10498046875,5.1015625,0.08057,4.47
316,Beijing,0.3701171875,7,THU8M16,hat,0.03857,3.193,0.03857421875,3.193359375,0.048828125,3.58203125,0.04443359375,3.44140625,0.04785,3.566
317,Beijing,0.301513671875,6,THU6M21,tree,0.05615,3.93,0.05615234375,3.9296875,0.07080078125,4.40234375,0.06689453125,4.2734375,0.0718,4.43
318,Beijing,0.06719970703125,5,THU6M1,airplane,0.05664,4.1,0.056640625,4.1015625,0.0771484375,4.796875,0.07568359375,4.73046875,0.0796,4.832
319,Beijing,0.56591796875,4,THU4M5,cup,0.02197,2.523,0.02197265625,2.5234375,0.0283203125,2.86328125,0.01953125,2.390625,0.03027,2.895
320,Beijing,0.031219482421875,5,THU5M3,airplane,0.0381,3.246,0.0380859375,3.24609375,0.04296875,3.45703125,0.0390625,3.283203125,0.0454,3.504
321,Beijing,0.89892578125,8,THU9M2,car,0.08496,4.668,0.0849609375,4.66796875,0.0859375,4.6875,0.10009765625,5.05078125,0.105,5.145
322,Beijing,0.61181640625,6,THU6F20,house,0.0547,3.695,0.0546875,3.6953125,0.07763671875,4.38671875,0.0615234375,3.921875,0.0708,4.203
323,Beijing,0.79931640625,8,THU8F34,car,0.0332,3.006,0.033203125,3.005859375,0.04833984375,3.5859375,0.02685546875,2.755859375,0.03027,2.908
